seller_id,snapshot,n_orders,v_mean,v_z,bad_rate,financed_value,kind
c70c1b0d8ca86052f45a432a38b73958,2018-07-21 21:15:19,179,157.0,2.617070232869877,0.0670391061452514,15506.66,VOLUME SURGE
fd386aa7bed2af3c7035c65506c9b4a3,2018-07-21 21:15:19,29,25.5,2.7110883423451893,0.13793103448275862,637.25,VOLUME SURGE
d673a59aac7a70d8b01e6902bf090a11,2018-07-21 21:15:19,13,33.25,-9.82269281397149,0.15384615384615385,1076.49,VOLUME COLLAPSE
1d4587203296c8f4ad134dc286fa6db0,2018-07-21 21:15:19,14,10.0,4.0,0.07142857142857142,57.94,VOLUME SURGE
f5a590cf36251cf1162ea35bef76fe84,2018-07-21 21:15:19,24,27.5,-2.5454545454545454,0.041666666666666664,7198.360000000001,VOLUME COLLAPSE
46dc3b2cc0980fb8ec44634e21d2718e,2018-07-21 21:15:19,26,20.75,4.172276924754371,0.038461538461538464,4307.73,VOLUME SURGE
966cb4760537b1404caedd472cc610a5,2018-07-21 21:15:19,52,45.5,2.857142857142857,0.21153846153846154,27723.63,VOLUME SURGE
33a6f4b1e7cdc205511e76ba1b6e0186,2018-07-21 21:15:19,42,55.0,-3.18433666561813,0.0,2536.65,VOLUME COLLAPSE
3d871de0142ce09b7081e2b9d1733cb1,2018-07-21 21:15:19,99,113.75,-2.5934065934065935,0.09090909090909091,7663.14,VOLUME COLLAPSE
3d8fa2f5b647373c8620330c4e077a9f,2018-07-21 21:15:19,31,25.5,3.1754264805429444,0.16129032258064516,1920.3000000000002,VOLUME SURGE
a1043bafd471dff536d0c462352beb48,2018-07-21 21:15:19,129,153.25,-2.9070943577377095,0.06201550387596899,14645.37,VOLUME COLLAPSE
213b25e6f54661939f11710a6fddb871,2018-07-21 21:15:19,87,71.25,3.1983404201709,0.12643678160919541,7768.24,VOLUME SURGE
4830e40640734fc1c52cd21127c341d4,2018-07-21 21:15:19,44,53.25,-2.6428571428571463,0.09090909090909091,1578.37,VOLUME COLLAPSE
b76dba6c951ab00dc4edf0a1aa88037e,2018-07-21 21:15:19,15,17.5,-2.5,0.0,253.37,VOLUME COLLAPSE
1f50f920176fa81dab994f9023523100,2018-07-21 21:15:19,184,220.25,-2.778206036492606,0.07065217391304347,8830.92,VOLUME COLLAPSE
1e8b33f18b4f7598d87f5cbee2282cc2,2018-07-21 21:15:19,37,47.25,-4.337875537530366,0.05405405405405406,5273.6,VOLUME COLLAPSE
ceaec5548eefc6e23e6607c5435102e7,2018-07-21 21:15:19,78,94.0,-2.6917063396418133,0.11538461538461539,16302.78,VOLUME COLLAPSE
530ec6109d11eaaf87999465c6afee01,2018-07-21 21:15:19,40,34.25,3.3576642335766422,0.125,3149.15,VOLUME SURGE
5656537e588803a555b8eb41f07a944b,2018-07-21 21:15:19,46,38.0,4.000000000000005,0.17391304347826086,615.37,VOLUME SURGE
59b22a78efb79a4797979612b885db36,2018-07-21 21:15:19,22,33.75,-6.207178889595657,0.18181818181818182,3619.77,VOLUME COLLAPSE
c8b0e2b0a7095e5d8219575d5e7e1181,2018-07-21 21:15:19,12,29.5,-3.212947822151049,0.16666666666666666,1987.84,VOLUME COLLAPSE
17a053fcb14bd219540cbde0df490be0,2018-07-21 21:15:19,34,41.0,-3.414634146341463,0.11764705882352941,7685.59,VOLUME COLLAPSE
cc5a78bbad32776dc4e3af205218368c,2018-07-21 21:15:19,17,13.0,2.82842712474619,0.11764705882352941,2090.13,VOLUME SURGE
f27e33c6d29b5138fa9967bcd445b6d5,2018-07-21 21:15:19,13,16.5,-3.5,0.15384615384615385,902.68,VOLUME COLLAPSE
77530e9772f57a62c906e1c21538ab82,2018-07-21 21:15:19,43,56.5,-2.8149445897705094,0.023255813953488372,5211.35,VOLUME COLLAPSE
36a968b544695394e4e9d7572688598f,2018-07-14 21:15:19,36,23.25,3.8589145331356844,0.1111111111111111,369.32,VOLUME SURGE
2eb70248d66e0e3ef83659f71b244378,2018-07-14 21:15:19,163,130.75,4.933078393881453,0.5337423312883436,19862.97,VOLUME SURGE
06a2c3af7b3aee5d69171b0e14f0ee87,2018-07-14 21:15:19,242,193.75,3.1215773024625535,0.2190082644628099,19378.579999999998,VOLUME SURGE
9b013e03b2ab786505a1d3b5c0756754,2018-07-14 21:15:19,61,76.0,-3.4114411961050672,0.11475409836065574,1433.5,VOLUME COLLAPSE
7a67c85e85bb2ce8582c35f2203ad736,2018-07-14 21:15:19,100,126.5,-2.8410982173201584,0.12,8587.74,VOLUME COLLAPSE
612170e34b97004b3ba37eae81836b4c,2018-07-14 21:15:19,36,10.333333333333334,5.099449574700419,0.05555555555555555,4037.3,VOLUME SURGE
2e1c9f22be269ef4643f826c9e650a52,2018-07-14 21:15:19,30,44.75,-3.5862009757435014,0.2,2661.37,VOLUME COLLAPSE
58f1a6197ed863543e0136bdedb3fce2,2018-07-14 21:15:19,25,12.5,2.5253813613805267,0.12,2601.18,VOLUME SURGE
e9bc59e7b60fc3063eb2290deda4cced,2018-07-14 21:15:19,40,31.25,2.7330408330506075,0.125,3543.04,VOLUME SURGE
53243585a1d6dc2643021fd1853d8905,2018-07-14 21:15:19,14,10.75,3.25,0.07142857142857142,5350.16,VOLUME SURGE
b2ba3715d723d245138f291a6fe42594,2018-07-14 21:15:19,28,32.75,-2.9007633587786255,0.10714285714285714,2903.56,VOLUME COLLAPSE
ce27a3cc3c8cc1ea79d11e561e9bebb6,2018-07-14 21:15:19,8,58.25,-4.203341028485468,0.0,277.66,VOLUME COLLAPSE
6fd52c528dcb38be2eea044946b811f8,2018-07-14 21:15:19,7,24.25,-6.264104963122107,0.5714285714285714,327.56,VOLUME COLLAPSE
1da3aeb70d7989d1e6d9b0e887f97c23,2018-07-14 21:15:19,45,52.25,-2.77511961722488,0.13333333333333333,676.46,VOLUME COLLAPSE
da8622b14eb17ae2831f4ac5b9dab84a,2018-07-14 21:15:19,243,283.25,-2.8349054154142035,0.07407407407407407,22783.28,VOLUME COLLAPSE
f7ba60f8c3f99e7ee4042fdef03b70c4,2018-07-14 21:15:19,50,60.5,-3.471074380165289,0.12,12800.74,VOLUME COLLAPSE
522620dcb18a6b31cd7bdf73665113a9,2018-07-07 21:15:19,26,61.0,-11.475409836065573,0.11538461538461539,12145.99,VOLUME COLLAPSE
d6b1ce66b035a475f00c017792ff9769,2018-07-07 21:15:19,64,51.75,2.9783703018886714,0.078125,6095.96,VOLUME SURGE
116ccb1a1604bc88e4d234a8c23f33de,2018-07-07 21:15:19,15,19.25,-4.25,0.0,313.21,VOLUME COLLAPSE
06a2c3af7b3aee5d69171b0e14f0ee87,2018-07-07 21:15:19,215,183.0,3.336230624913199,0.18604651162790697,16751.28,VOLUME SURGE
c003204e1ab016dfa150abc119207b24,2018-07-07 21:15:19,46,55.5,-3.2908965343808623,0.06521739130434782,2942.75,VOLUME COLLAPSE
0dd184061fb0eaa7ca37932c68ab91c5,2018-07-07 21:15:19,64,89.0,-4.564354645876376,0.046875,5834.07,VOLUME COLLAPSE
2528513dd95219a6013d4d05176e391a,2018-07-07 21:15:19,28,35.75,-4.335664335664336,0.14285714285714285,3846.37,VOLUME COLLAPSE
1554a68530182680ad5c8b042c3ab563,2018-07-07 21:15:19,25,20.75,3.3775575105158095,0.16,2497.26,VOLUME SURGE
b2479f944e1b90cf8a5de1bbfde284d6,2018-07-07 21:15:19,32,54.25,-8.202764976958525,0.15625,1148.85,VOLUME COLLAPSE
99a54764c341d5dc80b4a8fac4eba3fb,2018-07-07 21:15:19,27,18.25,2.648274679602921,0.2222222222222222,2307.18,VOLUME SURGE
7e3f87d16fb353f408d467e74fbd8014,2018-07-07 21:15:19,7,31.25,-15.52,0.0,202.04,VOLUME COLLAPSE
a416b6a846a11724393025641d4edd5e,2018-07-07 21:15:19,21,40.25,-5.356184246029941,0.23809523809523808,2275.5099999999998,VOLUME COLLAPSE
c826c40d7b19f62a09e2d7c5e7295ee2,2018-07-07 21:15:19,24,205.0,-17.658536585365855,0.125,2105.9700000000003,VOLUME COLLAPSE
18a349e75d307f4b4cc646a691ed4216,2018-07-07 21:15:19,43,56.25,-3.686724221293338,0.16279069767441862,833.85,VOLUME COLLAPSE
f0b47fbbc6dee9aafe415a6e33051b3f,2018-07-07 21:15:19,39,21.25,5.372214350051641,0.10256410256410256,1051.59,VOLUME SURGE
0241d4d5d36f10f80c644447315af0bd,2018-07-07 21:15:19,84,67.5,3.3,0.07142857142857142,10955.31,VOLUME SURGE
391fc6631aebcf3004804e51b40bcf1e,2018-07-07 21:15:19,77,90.0,-2.691255681435188,0.18181818181818182,5988.37,VOLUME COLLAPSE
ce7d1888639e6fb06b2749cbfdac1ff7,2018-06-30 21:15:19,23,27.25,-2.833333333333334,0.21739130434782608,3173.16,VOLUME COLLAPSE
289cdb325fb7e7f891c38608bf9e0962,2018-06-30 21:15:19,27,18.5,3.2126980205784315,0.037037037037037035,2571.82,VOLUME SURGE
9e6229250fedbe05838fef417b74e7fb,2018-06-30 21:15:19,30,21.75,3.720647838614005,0.06666666666666667,4932.5599999999995,VOLUME SURGE
4c2b230173bb36f9b240f2b8ac11786e,2018-06-30 21:15:19,21,68.25,-13.846153846153845,0.047619047619047616,67.29,VOLUME COLLAPSE
0241d4d5d36f10f80c644447315af0bd,2018-06-30 21:15:19,74,65.0,2.769230769230769,0.08108108108108109,9134.53,VOLUME SURGE
f80edd2c5aaa505cc4b0a3b219abf4b8,2018-06-30 21:15:19,34,26.25,2.698203667313316,0.17647058823529413,1258.6,VOLUME SURGE
4c18691b6037662be2df78a765d98ab5,2018-06-30 21:15:19,37,29.25,5.299145299145299,0.13513513513513514,1252.91,VOLUME SURGE
1b4c3a6f53068f0b6944d2d005c9fc89,2018-06-30 21:15:19,20,14.0,4.242640687119289,0.1,1501.16,VOLUME SURGE
f7720c4fa8e3aba4546301ab80ea1f1b,2018-06-30 21:15:19,17,21.0,-2.828427124746196,0.11764705882352941,394.40000000000003,VOLUME COLLAPSE
2a84855fd20af891be03bc5924d2b453,2018-06-30 21:15:19,69,55.25,4.604700970534064,0.11594202898550725,5137.49,VOLUME SURGE
a420f60ff1aa9acc80d0e42959f2b313,2018-06-30 21:15:19,17,12.25,3.1666666666666683,0.058823529411764705,2082.54,VOLUME SURGE
8e8a7ce9f2f970dc00e2acf6f6e199f6,2018-06-30 21:15:19,18,26.0,-5.6568542494923815,0.05555555555555555,1562.9,VOLUME COLLAPSE
88460e8ebdecbfecb5f9601833981930,2018-06-30 21:15:19,79,65.25,2.7545948235884814,0.22784810126582278,6238.9800000000005,VOLUME SURGE
0be8ff43f22e456b4e0371b2245e4d01,2018-06-30 21:15:19,18,53.25,-3.6181609519582847,0.2222222222222222,679.12,VOLUME COLLAPSE
6860153b69cc696d5dcfe1cdaaafcf62,2018-06-30 21:15:19,30,22.25,2.814308026909932,0.16666666666666666,709.91,VOLUME SURGE
688756f717c462a206ad854c5027a64a,2018-06-23 21:15:19,45,35.25,2.9509346429861116,0.17777777777777778,2678.7,VOLUME SURGE
b4ffb71f0cb1b1c3d63fad021ecf93e1,2018-06-23 21:15:19,27,32.5,-3.3846153846153846,0.1111111111111111,965.09,VOLUME COLLAPSE
cbd996ad3c1b7dc71fd0e5f5df9087e2,2018-06-23 21:15:19,21,51.5,-9.809829693765813,0.047619047619047616,587.7099999999999,VOLUME COLLAPSE
fcb5ace8bcc92f75707dc0f01a27d269,2018-06-23 21:15:19,20,14.25,3.0375556268234023,0.05,2116.21,VOLUME SURGE
77530e9772f57a62c906e1c21538ab82,2018-06-23 21:15:19,63,78.25,-3.140271870474707,0.09523809523809523,6854.63,VOLUME COLLAPSE
4830e40640734fc1c52cd21127c341d4,2018-06-23 21:15:19,57,77.75,-2.562249150953688,0.07017543859649122,2219.41,VOLUME COLLAPSE
a3e9a2c700480d9bb01fba070ba80a0e,2018-06-23 21:15:19,27,20.25,4.4999999999999964,0.1111111111111111,2298.61,VOLUME SURGE
d921b68bf747894be13a97ae52b0f386,2018-06-23 21:15:19,54,37.5,2.901741389714719,0.05555555555555555,10742.41,VOLUME SURGE
ba143b05f0110f0dc71ad71b4466ce92,2018-06-23 21:15:19,59,49.0,3.8729833462074197,0.13559322033898305,2097.51,VOLUME SURGE
951e8cef368f09bb3f3d03c00ca4702c,2018-06-23 21:15:19,27,18.0,4.929503017546493,0.07407407407407407,911.42,VOLUME SURGE
7ad32824caee82087b3e2e5f33b1bf32,2018-06-23 21:15:19,80,67.0,3.6526846651686133,0.2125,10743.58,VOLUME SURGE
640e21a7d01df7614a3b4923e990d40c,2018-06-23 21:15:19,48,38.5,4.563652383444981,0.10416666666666667,3059.94,VOLUME SURGE
7299e27ed73d2ad986de7f7c77d919fa,2018-06-23 21:15:19,61,43.0,2.6349301969610375,0.08196721311475409,6831.11,VOLUME SURGE
1eade46fba20122dc4aefb379f8c636b,2018-06-23 21:15:19,8,22.25,-11.32475165290612,0.0,307.33000000000004,VOLUME COLLAPSE
7040e82f899a04d1b434b795a43b4617,2018-06-23 21:15:19,43,37.0,3.243243243243243,0.27906976744186046,1113.52,VOLUME SURGE
6a8b085f816a1f75f92dbac6eb545f8f,2018-06-23 21:15:19,15,44.75,-13.29608938547486,0.0,394.79,VOLUME COLLAPSE
f80edd2c5aaa505cc4b0a3b219abf4b8,2018-06-23 21:15:19,30,24.75,3.4999999999999996,0.2,1121.96,VOLUME SURGE
6560211a19b47992c3666cc44a7e94c0,2018-06-23 21:15:19,320,271.0,3.1717591122154474,0.159375,16441.84,VOLUME SURGE
855668e0971d4dfd7bef1b6a4133b41b,2018-06-23 21:15:19,46,55.0,-3.272727272727273,0.21739130434782608,5989.02,VOLUME COLLAPSE
f3da5b2ff499efb8d4a6d371d175d7dd,2018-06-23 21:15:19,37,31.75,3.3070866141732282,0.16216216216216217,741.79,VOLUME SURGE
0c8380b62e38e8a1e6adbeba7eb9688c,2018-06-23 21:15:19,5,21.5,-12.780845042484474,0.0,539.29,VOLUME COLLAPSE
6860153b69cc696d5dcfe1cdaaafcf62,2018-06-16 21:15:19,24,19.5,4.5,0.16666666666666666,458.82,VOLUME SURGE
edb1ef5e36e0c8cd84eb3c9b003e486d,2018-06-16 21:15:19,50,40.25,2.9509346429861125,0.1,26666.44,VOLUME SURGE
b839e41795b7f3ad94cc2014a52f6796,2018-06-16 21:15:19,17,10.5,5.034878350069643,0.17647058823529413,19531.02,VOLUME SURGE
54a1852d1b8f10312c55e906355666ee,2018-06-16 21:15:19,51,60.25,-2.9880195564228234,0.09803921568627451,1807.21,VOLUME COLLAPSE
715bbd5ba4e6b74cb0d2f29eb45058b0,2018-06-16 21:15:19,15,10.25,3.7749172176353736,0.06666666666666667,1194.22,VOLUME SURGE
c70c1b0d8ca86052f45a432a38b73958,2018-06-16 21:15:19,127,89.0,3.2269895473120984,0.09448818897637795,12975.32,VOLUME SURGE
056b4ada5bbc2c50cc7842547dda6b51,2018-06-16 21:15:19,26,15.25,5.678908345800274,0.15384615384615385,4518.85,VOLUME SURGE
609e1a9a6c2539919b8205cf7c4e6ff0,2018-06-16 21:15:19,44,36.5,2.8347335475692055,0.20454545454545456,3803.77,VOLUME SURGE
3d8fa2f5b647373c8620330c4e077a9f,2018-06-16 21:15:19,20,11.0,5.511351921262153,0.25,1237.6200000000001,VOLUME SURGE
966cb4760537b1404caedd472cc610a5,2018-06-16 21:15:19,46,34.25,3.934926283910931,0.2391304347826087,27086.9,VOLUME SURGE
9b013e03b2ab786505a1d3b5c0756754,2018-06-16 21:15:19,78,67.0,2.939873661036667,0.10256410256410256,1965.11,VOLUME SURGE
7299e27ed73d2ad986de7f7c77d919fa,2018-06-16 21:15:19,52,39.0,3.3945142911360984,0.07692307692307693,6579.33,VOLUME SURGE
7681ef142fd2c19048da7430856b5588,2018-06-16 21:15:19,33,27.75,3.7837837837837833,0.12121212121212122,17529.63,VOLUME SURGE
c31eff8334d6b3047ed34bebd4d62c36,2018-06-16 21:15:19,62,52.5,3.619047619047619,0.14516129032258066,4182.4,VOLUME SURGE
9d4db00d65d7760644ac0c14edb5fd86,2018-06-16 21:15:19,62,47.75,2.562822525886522,0.04838709677419355,3577.89,VOLUME SURGE
99a54764c341d5dc80b4a8fac4eba3fb,2018-06-16 21:15:19,20,14.0,3.2863353450309982,0.2,1807.26,VOLUME SURGE
06a2c3af7b3aee5d69171b0e14f0ee87,2018-06-09 21:15:19,172,144.5,3.806228373702422,0.2616279069767442,12833.71,VOLUME SURGE
4d6d651bd7684af3fffabd5f08d12e5a,2018-06-09 21:15:19,76,98.5,-2.575285628793239,0.15789473684210525,8267.29,VOLUME COLLAPSE
17ca9b9e9b9ef8fdb529001b49ebb50f,2018-06-09 21:15:19,23,15.75,4.245165317326133,0.08695652173913043,1347.8600000000001,VOLUME SURGE
edb1ef5e36e0c8cd84eb3c9b003e486d,2018-06-09 21:15:19,45,39.25,2.929936305732484,0.1111111111111111,24920.97,VOLUME SURGE
516e7738bd8f735ac19a010ee5450d8d,2018-06-09 21:15:19,30,13.666666666666666,3.5362703987864577,0.03333333333333333,2487.14,VOLUME SURGE
056b4ada5bbc2c50cc7842547dda6b51,2018-06-09 21:15:19,18,14.0,4.0,0.16666666666666666,3246.11,VOLUME SURGE
7c67e1448b00f6e969d365cea6b010ab,2018-06-09 21:15:19,207,258.75,-4.0,0.2318840579710145,32913.79,VOLUME COLLAPSE
dbc22125167c298ef99da25668e1011f,2018-06-09 21:15:19,56,49.0,2.8571428571428568,0.017857142857142856,3332.59,VOLUME SURGE
f0b47fbbc6dee9aafe415a6e33051b3f,2018-06-09 21:15:19,26,18.75,3.516766563026828,0.11538461538461539,520.51,VOLUME SURGE
4830e40640734fc1c52cd21127c341d4,2018-06-09 21:15:19,72,86.75,-3.4005763688760804,0.1111111111111111,2418.62,VOLUME COLLAPSE
36a968b544695394e4e9d7572688598f,2018-06-09 21:15:19,25,19.0,2.7774602993176534,0.08,422.5,VOLUME SURGE
c3867b4666c7d76867627c2f7fb22e21,2018-06-09 21:15:19,16,59.5,-4.300121201231063,0.8125,1766.51,VOLUME COLLAPSE
d566c37fa119d5e66c4e9052e83ee4ea,2018-06-09 21:15:19,39,24.75,2.5628225258865225,0.02564102564102564,1336.03,VOLUME SURGE
70c27847eca8195c983ed7e798c56743,2018-06-09 21:15:19,30,20.25,2.5244613342123032,0.26666666666666666,3572.75,VOLUME SURGE
c70c1b0d8ca86052f45a432a38b73958,2018-06-09 21:15:19,105,79.75,2.7188286053937363,0.11428571428571428,11104.05,VOLUME SURGE
282f23a9769b2690c5dda22e316f9941,2018-06-09 21:15:19,21,26.0,-3.846153846153846,0.0,648.41,VOLUME COLLAPSE
218d46b86c1881d022bce9c68a7d4b15,2018-06-09 21:15:19,48,74.0,-2.5743836117393526,0.16666666666666666,3565.08,VOLUME COLLAPSE
7a67c85e85bb2ce8582c35f2203ad736,2018-06-02 21:15:19,155,181.5,-2.690667337604092,0.12903225806451613,14129.71,VOLUME COLLAPSE
cc419e0650a3c5ba77189a1882b7556a,2018-06-02 21:15:19,188,229.75,-2.763446662942246,0.18617021276595744,6965.39,VOLUME COLLAPSE
620c87c171fb2a6dd6e8bb4dec959fc6,2018-06-02 21:15:19,107,137.25,-2.6781099723811224,0.2523364485981308,13546.78,VOLUME COLLAPSE
d9a84e1403de8da0c3aa531d6d108ba6,2018-06-02 21:15:19,27,15.25,2.569162822703488,0.1111111111111111,487.06,VOLUME SURGE
33a6f4b1e7cdc205511e76ba1b6e0186,2018-06-02 21:15:19,58,48.0,4.166666666666666,0.05172413793103448,3848.12,VOLUME SURGE
ccc4bbb5f32a6ab2b7066a4130f114e3,2018-06-02 21:15:19,29,35.0,-3.4285714285714284,0.06896551724137931,9031.98,VOLUME COLLAPSE
01fdefa7697d26ad920e9e0346d4bd1b,2018-06-02 21:15:19,11,35.75,-13.07469595893552,0.09090909090909091,893.61,VOLUME COLLAPSE
516e7738bd8f735ac19a010ee5450d8d,2018-06-02 21:15:19,19,11.0,8.0,0.05263157894736842,1477.73,VOLUME SURGE
c3cfdc648177fdbbbb35635a37472c53,2018-06-02 21:15:19,34,40.75,-3.312883435582822,0.0,4165.9,VOLUME COLLAPSE
88460e8ebdecbfecb5f9601833981930,2018-06-02 21:15:19,66,116.5,-3.3322869668754707,0.19696969696969696,6430.86,VOLUME COLLAPSE
66922902710d126a0e7d26b0e3805106,2018-06-02 21:15:19,25,38.25,-6.427194063462806,0.12,1165.43,VOLUME COLLAPSE
128639473a139ac0f3e5f5ade55873a5,2018-06-02 21:15:19,101,134.0,-2.9876796194031074,0.09900990099009901,321.5,VOLUME COLLAPSE
8444e55c1f13cd5c179851e5ca5ebd00,2018-06-02 21:15:19,10,18.25,-3.4914607985000603,0.5,1035.03,VOLUME COLLAPSE
a1043bafd471dff536d0c462352beb48,2018-06-02 21:15:19,169,195.0,-2.6666666666666665,0.10059171597633136,18714.09,VOLUME COLLAPSE
213b25e6f54661939f11710a6fddb871,2018-06-02 21:15:19,46,32.5,3.044166413411457,0.2391304347826087,4205.82,VOLUME SURGE
17ca9b9e9b9ef8fdb529001b49ebb50f,2018-06-02 21:15:19,18,14.5,2.7110883423452075,0.05555555555555555,1228.22,VOLUME SURGE
70c27847eca8195c983ed7e798c56743,2018-06-02 21:15:19,26,18.0,8.0,0.2692307692307692,3242.26,VOLUME SURGE
f7ba60f8c3f99e7ee4042fdef03b70c4,2018-06-02 21:15:19,67,81.75,-3.6085626911314983,0.19402985074626866,17357.59,VOLUME COLLAPSE
1835b56ce799e6a4dc4eddc053f04066,2018-05-26 21:15:19,82,104.5,-2.5866056201827985,0.25609756097560976,4728.89,VOLUME COLLAPSE
7142540dd4c91e2237acb7e911c4eba2,2018-05-26 21:15:19,82,94.5,-2.645502645502645,0.17073170731707318,6469.61,VOLUME COLLAPSE
f262cbc1c910c83959f849465454ddd3,2018-05-26 21:15:19,63,86.5,-2.5691628227034884,0.12698412698412698,977.14,VOLUME COLLAPSE
08633c14ef2db992c11f840f04fad4cd,2018-05-26 21:15:19,32,27.5,3.272727272727273,0.03125,2196.35,VOLUME SURGE
b561927807645834b59ef0d16ba55a24,2018-05-26 21:15:19,32,28.25,2.500000000000001,0.09375,758.52,VOLUME SURGE
9d4db00d65d7760644ac0c14edb5fd86,2018-05-26 21:15:19,48,37.0,3.175426480542941,0.10416666666666667,2948.75,VOLUME SURGE
1554a68530182680ad5c8b042c3ab563,2018-05-26 21:15:19,28,39.5,-5.822784810126582,0.17857142857142858,3094.21,VOLUME COLLAPSE
cc419e0650a3c5ba77189a1882b7556a,2018-05-26 21:15:19,210,241.0,-2.572614107883817,0.19047619047619047,8009.58,VOLUME COLLAPSE
